order_id,customer_id,order_date,category,product,quantity,unit_price,discount_pct,total_amount,status
O003871,C0812,2023-02-14,Home & Garden,Plant Pot,4,14.99,10,53.96,Delivered
O003872,C0812,2023-08-21,Home & Garden,Cushion,2,34.99,0,69.98,Delivered
O003873,C0812,2021-09-17,Toys,Board Game,5,34.99,5,166.2,Delivered
O003874,C0812,2022-04-15,Food & Drink,Coffee Beans,5,19.99,20,79.96,Delivered
O003875,C0813,2023-08-01,Electronics,Webcam,5,79.99,15,339.96,Delivered
O003876,C0814,2023-02-12,Sports,Dumbbells,1,59.99,20,47.99,Delivered
O003877,C0815,2023-08-01,Books,Data Science Guide,1,44.99,10,40.49,Delivered
O003878,C0815,2023-12-03,Sports,Water Bottle,2,19.99,0,39.98,Delivered
O003879,C0815,2023-06-26,Home & Garden,Rug,1,129.99,20,103.99,Delivered
O003880,C0815,2023-05-28,Food & Drink,Coffee Beans,5,19.99,0,99.95,Delivered
O003881,C0815,2023-11-28,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O003882,C0815,2023-08-27,Toys,Art Kit,4,24.99,5,94.96,Delivered
O003883,C0815,2023-06-06,Books,Travel Guide,1,16.99,15,14.44,Delivered
O003884,C0815,2023-08-12,Toys,LEGO Set,1,49.99,0,49.99,Delivered
O003885,C0816,2023-02-24,Sports,Yoga Mat,2,39.99,15,67.98,Delivered
O003886,C0816,2023-10-13,Clothing,Jeans,5,59.99,0,299.95,Delivered
O003887,C0816,2023-06-11,Books,Novel,3,12.99,0,38.97,Delivered
O003888,C0816,2023-10-17,Home & Garden,Lamp,4,69.99,10,251.96,Delivered
O003889,C0816,2023-05-09,Home & Garden,Rug,3,129.99,0,389.97,Delivered
O003890,C0816,2023-09-08,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O003891,C0816,2023-07-10,Sports,Water Bottle,5,19.99,15,84.96,Delivered
O003892,C0816,2023-09-29,Sports,Water Bottle,2,19.99,10,35.98,Delivered
O003893,C0816,2023-08-08,Sports,Resistance Band,3,14.99,5,42.72,Delivered
O003894,C0817,2022-12-05,Beauty,Serum,4,54.99,20,175.97,Delivered
O003895,C0817,2022-01-27,Clothing,Jeans,4,59.99,5,227.96,Delivered
O003896,C0817,2023-08-05,Electronics,Mouse,4,39.99,15,135.97,Delivered
O003897,C0817,2022-04-15,Clothing,Jeans,1,59.99,0,59.99,Delivered
O003898,C0817,2023-07-31,Food & Drink,Coffee Beans,2,19.99,0,39.98,Delivered
O003899,C0817,2022-03-08,Electronics,USB Hub,2,29.99,20,47.98,Delivered
O003900,C0818,2023-03-31,Food & Drink,Nuts Mix,3,12.99,20,31.18,Delivered
O003901,C0819,2023-07-30,Home & Garden,Candle Set,1,24.99,0,24.99,Delivered
O003902,C0820,2022-07-20,Sports,Resistance Band,2,14.99,5,28.48,Delivered
O003903,C0820,2023-07-14,Electronics,Mouse,3,39.99,0,119.97,Delivered
O003904,C0820,2023-02-20,Toys,LEGO Set,5,49.99,20,199.96,Delivered
O003905,C0820,2022-09-26,Home & Garden,Lamp,4,69.99,15,237.97,Delivered
O003906,C0821,2023-12-12,Beauty,Shampoo,1,14.99,10,13.49,Delivered
O003907,C0821,2022-11-05,Clothing,Dress,5,49.99,0,249.95,Delivered
O003908,C0821,2022-07-04,Home & Garden,Candle Set,4,24.99,0,99.96,Delivered
O003909,C0822,2023-09-19,Toys,Art Kit,4,24.99,5,94.96,Delivered
O003910,C0822,2023-12-14,Food & Drink,Tea Collection,3,24.99,5,71.22,Delivered
O003911,C0823,2023-11-10,Clothing,T-Shirt,2,19.99,10,35.98,Delivered
O003912,C0823,2023-12-01,Sports,Resistance Band,5,14.99,20,59.96,Delivered
O003913,C0823,2023-11-24,Clothing,Jacket,4,89.99,0,359.96,Returned
O003914,C0823,2023-10-20,Beauty,Perfume,3,79.99,0,239.97,Delivered
O003915,C0824,2021-08-04,Beauty,Shampoo,3,14.99,15,38.22,Delivered
O003916,C0824,2023-05-28,Electronics,Mouse,5,39.99,15,169.96,Returned
O003917,C0824,2023-09-23,Home & Garden,Cushion,2,34.99,0,69.98,Delivered
O003918,C0824,2023-04-04,Beauty,Lip Balm,3,8.99,0,26.97,Delivered
O003919,C0824,2023-03-01,Home & Garden,Candle Set,2,24.99,0,49.98,Delivered
O003920,C0824,2022-11-30,Toys,Art Kit,4,24.99,5,94.96,Delivered
O003921,C0824,2023-05-18,Toys,Stuffed Animal,1,19.99,0,19.99,Delivered
O003922,C0824,2022-12-06,Sports,Water Bottle,4,19.99,0,79.96,Delivered
O003923,C0824,2023-10-28,Home & Garden,Candle Set,2,24.99,0,49.98,Delivered
O003924,C0824,2022-05-15,Toys,Stuffed Animal,1,19.99,20,15.99,Delivered
O003925,C0825,2022-07-19,Toys,Puzzle,5,19.99,20,79.96,Delivered
O003926,C0825,2023-03-19,Clothing,Dress,2,49.99,0,99.98,Delivered
O003927,C0825,2023-07-04,Food & Drink,Nuts Mix,5,12.99,15,55.21,Delivered
O003928,C0825,2022-06-10,Books,Novel,1,12.99,15,11.04,Delivered
O003929,C0825,2023-02-18,Food & Drink,Protein Bar,1,2.99,15,2.54,Delivered
O003930,C0826,2021-09-10,Toys,Board Game,5,34.99,15,148.71,Delivered
O003931,C0826,2023-01-19,Beauty,Perfume,2,79.99,20,127.98,Delivered
O003932,C0826,2021-07-22,Food & Drink,Protein Bar,3,2.99,0,8.97,Delivered
O003933,C0827,2022-08-17,Sports,Water Bottle,3,19.99,10,53.97,Delivered
O003934,C0827,2022-06-11,Home & Garden,Candle Set,5,24.99,10,112.45,Delivered
O003935,C0827,2023-01-26,Home & Garden,Cushion,3,34.99,20,83.98,Delivered
O003936,C0827,2023-06-11,Electronics,Webcam,4,79.99,0,319.96,Returned
O003937,C0827,2023-10-01,Clothing,Sneakers,4,79.99,5,303.96,Delivered
O003938,C0827,2022-12-01,Beauty,Face Cream,5,39.99,0,199.95,Delivered
O003939,C0827,2022-05-22,Toys,Board Game,5,34.99,10,157.46,Delivered
O003940,C0827,2023-02-01,Electronics,USB Hub,4,29.99,5,113.96,Delivered
O003941,C0828,2023-03-12,Beauty,Face Cream,2,39.99,15,67.98,Delivered
O003942,C0828,2022-11-06,Beauty,Face Cream,1,39.99,0,39.99,Delivered
O003943,C0828,2023-09-10,Home & Garden,Cushion,3,34.99,20,83.98,Returned
O003944,C0828,2022-12-11,Home & Garden,Cushion,3,34.99,0,104.97,Returned
O003945,C0828,2023-04-22,Books,Novel,5,12.99,10,58.46,Returned
O003946,C0829,2023-05-07,Food & Drink,Coffee Beans,3,19.99,10,53.97,Delivered
O003947,C0829,2023-04-10,Toys,Puzzle,5,19.99,15,84.96,Delivered
O003948,C0829,2023-04-26,Home & Garden,Cushion,3,34.99,0,104.97,Delivered
O003949,C0829,2023-08-28,Books,Python Cookbook,2,34.99,15,59.48,Delivered
O003950,C0829,2023-06-01,Home & Garden,Lamp,2,69.99,0,139.98,Delivered
O003951,C0829,2023-12-07,Sports,Water Bottle,1,19.99,0,19.99,Delivered
O003952,C0830,2023-04-29,Food & Drink,Nuts Mix,3,12.99,10,35.07,Delivered
O003953,C0830,2023-10-29,Books,Novel,3,12.99,5,37.02,Delivered
O003954,C0830,2023-05-16,Sports,Dumbbells,1,59.99,10,53.99,Delivered
O003955,C0830,2023-07-01,Home & Garden,Candle Set,1,24.99,0,24.99,Delivered
O003956,C0830,2023-08-15,Toys,Puzzle,4,19.99,0,79.96,Delivered
O003957,C0830,2023-12-11,Electronics,Mouse,3,39.99,0,119.97,Delivered
O003958,C0830,2023-10-22,Sports,Water Bottle,4,19.99,20,63.97,Delivered
O003959,C0830,2023-09-17,Sports,Skipping Rope,5,9.99,0,49.95,Delivered
O003960,C0830,2023-03-29,Clothing,T-Shirt,3,19.99,20,47.98,Delivered
O003961,C0830,2023-02-12,Food & Drink,Coffee Beans,4,19.99,0,79.96,Delivered
O003962,C0830,2023-08-17,Beauty,Shampoo,1,14.99,15,12.74,Delivered
O003963,C0830,2023-05-30,Books,Novel,2,12.99,10,23.38,Delivered
O003964,C0830,2023-11-04,Home & Garden,Plant Pot,4,14.99,20,47.97,Delivered
O003965,C0831,2021-11-15,Food & Drink,Nuts Mix,1,12.99,5,12.34,Delivered
O003966,C0831,2022-01-28,Sports,Skipping Rope,3,9.99,0,29.97,Delivered
O003967,C0831,2022-12-11,Beauty,Lip Balm,2,8.99,0,17.98,Delivered
O003968,C0831,2023-02-17,Sports,Water Bottle,1,19.99,0,19.99,Delivered
O003969,C0831,2022-11-20,Clothing,Sneakers,2,79.99,0,159.98,Delivered
O003970,C0831,2022-08-11,Books,Data Science Guide,3,44.99,10,121.47,Delivered
O003971,C0831,2023-09-30,Books,Travel Guide,1,16.99,15,14.44,Delivered
O003972,C0831,2022-04-04,Clothing,T-Shirt,5,19.99,20,79.96,Delivered
O003973,C0832,2023-11-30,Food & Drink,Tea Collection,3,24.99,5,71.22,Delivered
O003974,C0832,2023-12-23,Toys,Stuffed Animal,3,19.99,15,50.97,Delivered
O003975,C0832,2023-12-08,Beauty,Perfume,5,79.99,20,319.96,Delivered
O003976,C0832,2023-11-30,Sports,Yoga Mat,5,39.99,0,199.95,Delivered
O003977,C0832,2023-11-24,Toys,LEGO Set,5,49.99,5,237.45,Delivered
O003978,C0832,2023-12-20,Toys,Puzzle,4,19.99,0,79.96,Delivered
O003979,C0833,2023-05-09,Electronics,Laptop Stand,4,49.99,15,169.97,Delivered
O003980,C0833,2023-06-08,Books,Travel Guide,4,16.99,5,64.56,Delivered
O003981,C0834,2023-12-06,Beauty,Shampoo,1,14.99,5,14.24,Delivered
O003982,C0835,2023-09-15,Food & Drink,Nuts Mix,5,12.99,15,55.21,Delivered
O003983,C0835,2023-10-16,Clothing,Dress,1,49.99,20,39.99,Delivered
O003984,C0835,2022-02-15,Beauty,Perfume,2,79.99,15,135.98,Delivered
O003985,C0836,2022-09-21,Clothing,Jacket,4,89.99,5,341.96,Delivered
O003986,C0836,2023-02-13,Clothing,Sneakers,2,79.99,0,159.98,Delivered
O003987,C0837,2023-08-01,Electronics,Headphones,1,149.99,20,119.99,Delivered
O003988,C0838,2023-03-30,Beauty,Perfume,5,79.99,0,399.95,Returned
O003989,C0838,2023-12-25,Books,Data Science Guide,3,44.99,0,134.97,Delivered
O003990,C0838,2022-03-17,Toys,Puzzle,3,19.99,10,53.97,Returned
O003991,C0838,2022-09-29,Electronics,USB Hub,4,29.99,5,113.96,Delivered
O003992,C0838,2023-09-20,Clothing,Jacket,5,89.99,10,404.95,Delivered
O003993,C0838,2023-10-06,Food & Drink,Tea Collection,3,24.99,0,74.97,Delivered
O003994,C0838,2023-07-02,Home & Garden,Plant Pot,2,14.99,10,26.98,Delivered
O003995,C0838,2022-04-11,Sports,Resistance Band,4,14.99,20,47.97,Delivered
O003996,C0838,2023-03-18,Clothing,Sneakers,5,79.99,20,319.96,Delivered
O003997,C0839,2021-11-13,Books,Python Cookbook,3,34.99,0,104.97,Delivered
O003998,C0839,2023-06-05,Home & Garden,Candle Set,3,24.99,5,71.22,Delivered
O003999,C0839,2023-05-02,Toys,Board Game,1,34.99,5,33.24,Delivered
O004000,C0839,2021-09-18,Food & Drink,Protein Bar,4,2.99,0,11.96,Delivered
O004001,C0839,2023-07-19,Sports,Yoga Mat,2,39.99,0,79.98,Delivered
O004002,C0839,2022-11-04,Books,Data Science Guide,5,44.99,0,224.95,Delivered
O004003,C0839,2022-04-16,Clothing,Dress,2,49.99,5,94.98,Delivered
O004004,C0839,2021-10-06,Beauty,Shampoo,3,14.99,15,38.22,Delivered
O004005,C0839,2023-12-28,Home & Garden,Candle Set,3,24.99,0,74.97,Delivered
O004006,C0840,2022-04-04,Beauty,Serum,4,54.99,15,186.97,Delivered
O004007,C0841,2023-10-20,Food & Drink,Coffee Beans,1,19.99,0,19.99,Delivered
O004008,C0841,2023-03-06,Toys,Board Game,5,34.99,0,174.95,Delivered
O004009,C0841,2023-09-02,Clothing,T-Shirt,1,19.99,15,16.99,Returned
O004010,C0841,2023-11-15,Beauty,Serum,3,54.99,5,156.72,Delivered
O004011,C0841,2023-03-10,Toys,Board Game,3,34.99,15,89.22,Delivered
O004012,C0841,2023-02-25,Electronics,Mouse,4,39.99,10,143.96,Delivered
O004013,C0841,2023-11-27,Beauty,Shampoo,3,14.99,0,44.97,Delivered
O004014,C0841,2022-10-21,Books,Cookbook,4,24.99,0,99.96,Delivered
O004015,C0841,2023-04-25,Home & Garden,Lamp,3,69.99,5,199.47,Delivered
O004016,C0842,2022-03-02,Clothing,Jeans,5,59.99,0,299.95,Delivered
O004017,C0842,2022-05-22,Home & Garden,Candle Set,3,24.99,10,67.47,Delivered
O004018,C0842,2022-11-16,Toys,Board Game,5,34.99,0,174.95,Delivered
O004019,C0842,2021-12-18,Sports,Resistance Band,1,14.99,15,12.74,Delivered
O004020,C0842,2021-12-30,Electronics,Webcam,2,79.99,0,159.98,Delivered
O004021,C0842,2021-07-05,Home & Garden,Plant Pot,1,14.99,0,14.99,Delivered
O004022,C0842,2023-10-18,Beauty,Shampoo,4,14.99,0,59.96,Delivered
O004023,C0843,2021-10-05,Electronics,Mouse,5,39.99,5,189.95,Delivered
O004024,C0843,2022-05-22,Clothing,Dress,5,49.99,0,249.95,Delivered
O004025,C0843,2023-10-19,Clothing,Jacket,4,89.99,0,359.96,Delivered
O004026,C0844,2023-08-23,Toys,Board Game,1,34.99,0,34.99,Delivered
O004027,C0844,2023-08-25,Clothing,Sneakers,3,79.99,0,239.97,Delivered
O004028,C0844,2023-02-16,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O004029,C0844,2023-03-17,Electronics,Laptop Stand,5,49.99,10,224.96,Delivered
O004030,C0844,2023-11-08,Food & Drink,Olive Oil,3,16.99,5,48.42,Delivered
O004031,C0844,2023-10-28,Home & Garden,Rug,1,129.99,10,116.99,Delivered
O004032,C0844,2023-02-14,Clothing,Dress,5,49.99,0,249.95,Delivered
O004033,C0844,2023-10-14,Toys,Puzzle,5,19.99,15,84.96,Delivered
O004034,C0845,2023-09-05,Sports,Resistance Band,5,14.99,10,67.45,Delivered
O004035,C0846,2023-03-11,Clothing,T-Shirt,5,19.99,0,99.95,Delivered
O004036,C0847,2023-10-26,Sports,Skipping Rope,2,9.99,0,19.98,Delivered
O004037,C0848,2022-07-04,Clothing,Sneakers,5,79.99,0,399.95,Delivered
O004038,C0848,2023-03-12,Food & Drink,Tea Collection,2,24.99,15,42.48,Delivered
O004039,C0848,2023-10-04,Home & Garden,Cushion,2,34.99,0,69.98,Delivered
O004040,C0848,2023-05-17,Electronics,Mouse,4,39.99,20,127.97,Delivered
O004041,C0848,2022-07-19,Toys,Stuffed Animal,4,19.99,20,63.97,Returned
O004042,C0848,2022-06-13,Books,Cookbook,4,24.99,15,84.97,Delivered
O004043,C0849,2022-04-13,Clothing,T-Shirt,2,19.99,10,35.98,Delivered
O004044,C0849,2021-10-08,Food & Drink,Coffee Beans,2,19.99,10,35.98,Delivered
O004045,C0849,2021-11-22,Toys,Board Game,4,34.99,0,139.96,Delivered
O004046,C0849,2023-11-06,Home & Garden,Plant Pot,5,14.99,5,71.2,Delivered
O004047,C0849,2023-11-02,Books,Novel,3,12.99,20,31.18,Returned
O004048,C0849,2021-07-06,Food & Drink,Protein Bar,3,2.99,20,7.18,Delivered
O004049,C0849,2023-11-02,Books,Novel,1,12.99,0,12.99,Returned
O004050,C0849,2022-04-13,Home & Garden,Candle Set,1,24.99,0,24.99,Delivered
O004051,C0849,2023-12-11,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O004052,C0849,2023-05-16,Sports,Dumbbells,2,59.99,0,119.98,Delivered
O004053,C0849,2021-09-22,Toys,Stuffed Animal,2,19.99,0,39.98,Delivered
O004054,C0849,2021-11-20,Toys,Art Kit,2,24.99,5,47.48,Delivered
O004055,C0849,2023-12-09,Home & Garden,Rug,4,129.99,0,519.96,Delivered
O004056,C0850,2023-11-19,Books,Data Science Guide,4,44.99,15,152.97,Delivered
O004057,C0850,2023-11-23,Toys,Puzzle,3,19.99,5,56.97,Delivered
O004058,C0850,2023-12-11,Sports,Resistance Band,5,14.99,10,67.45,Delivered
O004059,C0850,2023-07-14,Food & Drink,Olive Oil,3,16.99,20,40.78,Delivered
O004060,C0850,2023-07-04,Books,Cookbook,3,24.99,0,74.97,Delivered
O004061,C0850,2023-05-31,Food & Drink,Olive Oil,2,16.99,20,27.18,Delivered
O004062,C0850,2023-07-16,Food & Drink,Nuts Mix,5,12.99,5,61.7,Returned
O004063,C0850,2023-04-24,Toys,Puzzle,2,19.99,20,31.98,Delivered
O004064,C0850,2023-12-22,Electronics,Laptop Stand,3,49.99,0,149.97,Delivered
O004065,C0851,2023-06-09,Books,Travel Guide,4,16.99,10,61.16,Delivered
O004066,C0851,2023-09-17,Clothing,Dress,4,49.99,15,169.97,Delivered
O004067,C0851,2023-12-27,Electronics,Mouse,5,39.99,15,169.96,Delivered
O004068,C0852,2022-09-08,Home & Garden,Candle Set,3,24.99,5,71.22,Delivered
O004069,C0853,2021-12-06,Electronics,Laptop Stand,2,49.99,10,89.98,Delivered
O004070,C0853,2023-10-01,Food & Drink,Olive Oil,5,16.99,5,80.7,Delivered
O004071,C0854,2023-10-23,Books,Data Science Guide,3,44.99,0,134.97,Delivered
O004072,C0855,2022-10-18,Clothing,T-Shirt,4,19.99,10,71.96,Delivered
O004073,C0855,2023-10-19,Clothing,Jeans,5,59.99,0,299.95,Delivered
O004074,C0855,2022-08-04,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O004075,C0855,2023-06-11,Sports,Skipping Rope,5,9.99,10,44.96,Delivered
O004076,C0855,2022-11-13,Electronics,Webcam,1,79.99,0,79.99,Delivered
O004077,C0855,2022-06-07,Sports,Resistance Band,5,14.99,15,63.71,Delivered
O004078,C0855,2023-04-09,Clothing,Jacket,4,89.99,15,305.97,Delivered
O004079,C0855,2023-02-22,Electronics,Mouse,4,39.99,0,159.96,Returned
O004080,C0855,2023-06-29,Electronics,Webcam,4,79.99,0,319.96,Delivered
O004081,C0855,2023-03-17,Clothing,Sneakers,5,79.99,20,319.96,Delivered
O004082,C0856,2023-11-30,Sports,Water Bottle,5,19.99,20,79.96,Delivered
O004083,C0856,2023-12-13,Food & Drink,Coffee Beans,5,19.99,20,79.96,Delivered
O004084,C0856,2023-10-23,Food & Drink,Nuts Mix,1,12.99,10,11.69,Delivered
O004085,C0856,2023-06-13,Clothing,Jeans,4,59.99,20,191.97,Delivered
O004086,C0856,2023-12-05,Beauty,Lip Balm,4,8.99,0,35.96,Delivered
O004087,C0857,2023-07-27,Beauty,Lip Balm,1,8.99,0,8.99,Delivered
O004088,C0858,2023-04-16,Sports,Skipping Rope,2,9.99,10,17.98,Delivered
O004089,C0858,2023-07-21,Home & Garden,Candle Set,4,24.99,0,99.96,Delivered
O004090,C0858,2023-09-10,Food & Drink,Protein Bar,4,2.99,10,10.76,Delivered
O004091,C0858,2023-07-14,Toys,Stuffed Animal,1,19.99,20,15.99,Delivered
O004092,C0858,2023-12-28,Home & Garden,Cushion,1,34.99,0,34.99,Delivered
O004093,C0858,2023-03-28,Electronics,USB Hub,1,29.99,20,23.99,Delivered
O004094,C0858,2023-04-13,Home & Garden,Rug,3,129.99,5,370.47,Delivered
O004095,C0858,2023-10-19,Food & Drink,Nuts Mix,5,12.99,0,64.95,Returned
O004096,C0858,2023-03-06,Beauty,Face Cream,3,39.99,0,119.97,Delivered
O004097,C0858,2023-10-07,Electronics,Headphones,2,149.99,20,239.98,Delivered
O004098,C0858,2023-03-07,Sports,Skipping Rope,5,9.99,0,49.95,Returned
O004099,C0858,2023-04-19,Beauty,Shampoo,2,14.99,0,29.98,Delivered
O004100,C0859,2023-09-28,Books,Data Science Guide,3,44.99,10,121.47,Delivered
O004101,C0860,2023-08-11,Beauty,Lip Balm,2,8.99,0,17.98,Delivered
O004102,C0860,2022-11-18,Sports,Yoga Mat,5,39.99,5,189.95,Delivered
O004103,C0861,2022-12-20,Clothing,Jacket,4,89.99,0,359.96,Delivered
O004104,C0861,2023-09-30,Electronics,Webcam,4,79.99,0,319.96,Delivered
O004105,C0861,2023-02-12,Clothing,Jeans,2,59.99,20,95.98,Delivered
O004106,C0861,2023-07-04,Clothing,Sneakers,4,79.99,5,303.96,Delivered
O004107,C0861,2023-01-23,Electronics,Mouse,1,39.99,0,39.99,Delivered
O004108,C0862,2023-02-25,Beauty,Perfume,3,79.99,10,215.97,Delivered
O004109,C0862,2022-11-26,Beauty,Perfume,4,79.99,5,303.96,Delivered
O004110,C0862,2023-03-26,Clothing,Jeans,5,59.99,0,299.95,Delivered
O004111,C0862,2023-07-27,Sports,Yoga Mat,1,39.99,5,37.99,Delivered
O004112,C0862,2023-08-26,Sports,Water Bottle,3,19.99,0,59.97,Delivered
O004113,C0862,2023-01-05,Home & Garden,Rug,2,129.99,0,259.98,Delivered
O004114,C0862,2023-10-12,Home & Garden,Candle Set,5,24.99,10,112.45,Delivered
O004115,C0862,2023-08-14,Food & Drink,Olive Oil,5,16.99,15,72.21,Delivered
O004116,C0862,2022-11-30,Food & Drink,Olive Oil,4,16.99,10,61.16,Delivered
O004117,C0862,2023-08-23,Books,Data Science Guide,1,44.99,0,44.99,Delivered
O004118,C0862,2022-11-06,Books,Cookbook,2,24.99,0,49.98,Delivered
O004119,C0862,2023-06-11,Clothing,Jeans,4,59.99,15,203.97,Delivered
O004120,C0862,2023-09-20,Beauty,Lip Balm,3,8.99,5,25.62,Delivered
O004121,C0862,2023-10-20,Electronics,Headphones,3,149.99,10,404.97,Delivered
O004122,C0862,2022-08-19,Electronics,Headphones,4,149.99,0,599.96,Delivered
O004123,C0863,2023-12-07,Electronics,Headphones,5,149.99,5,712.45,Delivered
O004124,C0864,2023-09-28,Home & Garden,Candle Set,5,24.99,20,99.96,Delivered
O004125,C0865,2023-12-25,Food & Drink,Tea Collection,5,24.99,20,99.96,Delivered
O004126,C0865,2023-03-29,Food & Drink,Olive Oil,3,16.99,5,48.42,Delivered
O004127,C0865,2023-10-04,Home & Garden,Rug,1,129.99,0,129.99,Delivered
O004128,C0865,2023-08-07,Toys,LEGO Set,2,49.99,5,94.98,Delivered
O004129,C0865,2022-04-14,Food & Drink,Tea Collection,2,24.99,0,49.98,Delivered
O004130,C0865,2022-07-24,Books,Cookbook,2,24.99,0,49.98,Delivered
O004131,C0865,2023-09-27,Electronics,Laptop Stand,3,49.99,0,149.97,Delivered
O004132,C0866,2023-04-30,Food & Drink,Olive Oil,2,16.99,15,28.88,Delivered
O004133,C0866,2023-11-11,Electronics,Laptop Stand,4,49.99,5,189.96,Delivered
O004134,C0866,2023-02-07,Sports,Water Bottle,2,19.99,0,39.98,Delivered
O004135,C0866,2023-08-10,Toys,Stuffed Animal,5,19.99,15,84.96,Delivered
O004136,C0867,2023-08-03,Books,Cookbook,4,24.99,0,99.96,Delivered
O004137,C0867,2023-11-27,Books,Novel,2,12.99,15,22.08,Delivered
O004138,C0867,2023-02-04,Toys,Puzzle,5,19.99,10,89.95,Delivered
O004139,C0868,2023-01-14,Books,Cookbook,5,24.99,0,124.95,Delivered
O004140,C0869,2023-04-20,Food & Drink,Olive Oil,3,16.99,10,45.87,Delivered
O004141,C0869,2023-01-23,Toys,Puzzle,1,19.99,5,18.99,Delivered
O004142,C0870,2023-03-02,Toys,Board Game,2,34.99,0,69.98,Delivered
O004143,C0870,2023-09-03,Home & Garden,Rug,1,129.99,10,116.99,Delivered
O004144,C0870,2023-07-31,Home & Garden,Rug,2,129.99,15,220.98,Delivered
O004145,C0870,2023-05-23,Clothing,Jacket,2,89.99,0,179.98,Delivered
O004146,C0871,2023-08-20,Food & Drink,Nuts Mix,3,12.99,20,31.18,Delivered
O004147,C0871,2023-04-01,Food & Drink,Protein Bar,4,2.99,5,11.36,Delivered
O004148,C0871,2023-08-24,Electronics,Webcam,3,79.99,20,191.98,Delivered
O004149,C0872,2022-05-10,Clothing,Jacket,4,89.99,0,359.96,Delivered
O004150,C0872,2022-12-23,Beauty,Serum,4,54.99,5,208.96,Delivered
O004151,C0872,2023-03-01,Electronics,Webcam,1,79.99,5,75.99,Delivered
O004152,C0872,2023-06-18,Clothing,T-Shirt,3,19.99,5,56.97,Delivered
O004153,C0872,2022-02-26,Sports,Water Bottle,1,19.99,5,18.99,Delivered
O004154,C0872,2023-07-22,Toys,Stuffed Animal,4,19.99,0,79.96,Delivered
O004155,C0872,2022-08-12,Beauty,Serum,3,54.99,10,148.47,Delivered
O004156,C0872,2023-10-29,Clothing,Sneakers,3,79.99,0,239.97,Delivered
O004157,C0872,2022-12-05,Clothing,T-Shirt,5,19.99,20,79.96,Delivered
O004158,C0873,2022-01-19,Electronics,Webcam,4,79.99,0,319.96,Delivered
O004159,C0874,2022-10-19,Clothing,Dress,5,49.99,5,237.45,Delivered
O004160,C0874,2023-06-01,Beauty,Face Cream,2,39.99,10,71.98,Delivered
O004161,C0874,2023-08-22,Food & Drink,Protein Bar,5,2.99,0,14.95,Delivered
O004162,C0874,2022-05-30,Beauty,Serum,3,54.99,0,164.97,Delivered
O004163,C0874,2023-05-06,Food & Drink,Tea Collection,2,24.99,0,49.98,Delivered
O004164,C0874,2022-06-30,Beauty,Serum,1,54.99,15,46.74,Delivered
O004165,C0874,2023-03-01,Clothing,T-Shirt,2,19.99,10,35.98,Delivered
O004166,C0875,2023-06-06,Sports,Water Bottle,3,19.99,10,53.97,Delivered
O004167,C0876,2023-04-25,Home & Garden,Lamp,3,69.99,0,209.97,Delivered
O004168,C0876,2022-08-30,Food & Drink,Olive Oil,4,16.99,0,67.96,Delivered
O004169,C0876,2021-12-05,Beauty,Lip Balm,3,8.99,15,22.92,Delivered
O004170,C0876,2021-06-28,Toys,Art Kit,1,24.99,0,24.99,Delivered
O004171,C0876,2022-07-04,Sports,Dumbbells,1,59.99,5,56.99,Delivered
O004172,C0877,2023-01-30,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O004173,C0877,2023-02-22,Toys,Stuffed Animal,5,19.99,0,99.95,Delivered
O004174,C0877,2023-01-10,Electronics,Webcam,4,79.99,20,255.97,Delivered
O004175,C0877,2023-05-03,Books,Data Science Guide,3,44.99,5,128.22,Delivered
O004176,C0877,2023-01-14,Beauty,Serum,3,54.99,20,131.98,Delivered
O004177,C0878,2022-05-23,Clothing,Sneakers,4,79.99,15,271.97,Delivered
O004178,C0879,2023-09-01,Beauty,Shampoo,2,14.99,0,29.98,Delivered
O004179,C0879,2021-07-09,Beauty,Serum,3,54.99,0,164.97,Delivered
O004180,C0879,2022-11-27,Food & Drink,Protein Bar,2,2.99,0,5.98,Delivered
O004181,C0879,2023-06-28,Home & Garden,Lamp,4,69.99,5,265.96,Delivered
O004182,C0879,2021-06-29,Food & Drink,Olive Oil,4,16.99,0,67.96,Delivered
O004183,C0880,2021-10-11,Electronics,USB Hub,3,29.99,15,76.47,Delivered
O004184,C0880,2022-10-07,Beauty,Serum,1,54.99,10,49.49,Delivered
O004185,C0880,2023-04-05,Sports,Skipping Rope,4,9.99,20,31.97,Delivered
O004186,C0880,2023-01-16,Clothing,Jeans,1,59.99,15,50.99,Delivered
O004187,C0880,2023-07-16,Sports,Dumbbells,1,59.99,10,53.99,Delivered
O004188,C0880,2023-09-15,Home & Garden,Plant Pot,2,14.99,5,28.48,Delivered
O004189,C0880,2022-02-24,Beauty,Shampoo,1,14.99,5,14.24,Delivered
O004190,C0880,2023-03-16,Sports,Dumbbells,3,59.99,20,143.98,Delivered
O004191,C0880,2022-07-24,Toys,Art Kit,4,24.99,10,89.96,Delivered
O004192,C0880,2021-08-21,Books,Python Cookbook,4,34.99,15,118.97,Delivered
